group,id,block,trial,choice,reward
H,44,2,110,2,0
H,44,2,111,2,1
H,44,2,112,2,1
H,44,2,113,2,1
H,44,2,114,2,1
H,44,2,115,2,1
H,44,2,116,2,1
H,44,2,117,2,0
H,44,2,118,2,1
H,44,2,119,2,1
H,44,2,120,2,1
H,44,2,121,2,1
H,44,2,122,2,1
H,44,2,123,2,1
H,44,2,124,2,0
H,44,2,125,2,1
H,44,2,126,2,0
H,44,2,127,2,1
H,44,2,128,2,1
H,44,2,129,2,0
H,44,2,130,2,1
H,44,2,131,2,0
H,44,2,132,2,1
H,44,2,133,2,1
H,44,2,134,2,0
H,44,2,135,2,1
H,44,2,136,2,1
H,44,2,137,2,0
H,44,2,138,2,1
H,44,2,139,2,1
H,44,2,140,1,0
H,44,2,141,2,1
H,44,2,142,2,1
H,44,2,143,2,1
H,44,2,144,2,1
H,44,2,145,2,0
H,44,2,146,2,1
H,44,2,147,2,1
H,44,2,148,2,1
H,44,2,149,2,1
H,44,2,150,2,1
H,44,2,151,2,1
H,44,2,152,2,1
H,44,2,153,2,1
H,44,2,154,2,1
H,44,2,155,2,0
H,44,2,156,2,1
H,44,2,157,2,1
H,44,2,158,2,0
H,44,2,159,2,1
H,44,2,160,2,0
H,45,1,1,2,0
H,45,1,2,1,1
H,45,1,3,1,1
H,45,1,4,2,1
H,45,1,5,1,1
H,45,1,6,2,0
H,45,1,7,1,0
H,45,1,8,1,1
H,45,1,9,1,1
H,45,1,10,1,1
H,45,1,11,1,1
H,45,1,12,1,1
H,45,1,13,1,0
H,45,1,14,1,1
H,45,1,15,1,0
H,45,1,16,1,1
H,45,1,17,1,1
H,45,1,18,1,0
H,45,1,19,1,0
H,45,1,20,1,1
H,45,1,21,1,1
H,45,1,22,1,0
H,45,1,23,1,0
H,45,1,24,1,1
H,45,1,25,1,1
H,45,1,26,2,1
H,45,1,27,2,0
H,45,1,28,1,1
H,45,1,29,1,0
H,45,1,30,2,1
H,45,1,31,1,0
H,45,1,32,1,1
H,45,1,33,2,0
H,45,1,34,2,1
H,45,1,35,1,1
H,45,1,36,1,0
H,45,1,37,2,0
H,45,1,38,1,1
H,45,1,39,2,0
H,45,1,40,1,1
H,45,1,41,1,0
H,45,1,42,1,1
H,45,1,43,1,0
H,45,1,44,2,0
H,45,1,45,1,1
H,45,1,46,1,0
H,45,1,47,1,1
H,45,1,48,1,1
H,45,1,49,1,0
H,45,1,50,1,1
H,45,1,51,2,0
H,45,1,52,1,1
H,45,1,53,1,1
H,45,1,54,1,1
H,45,1,55,1,1
H,45,1,56,1,1
H,45,1,57,1,1
H,45,1,58,1,1
H,45,1,59,1,1
H,45,1,60,1,1
H,45,1,61,1,1
H,45,1,62,1,1
H,45,1,63,1,1
H,45,1,64,1,1
H,45,1,65,1,1
H,45,1,66,1,0
H,45,1,67,1,1
H,45,1,68,1,0
H,45,1,69,1,1
H,45,1,70,1,1
H,45,1,71,1,1
H,45,1,72,1,1
H,45,1,73,1,0
H,45,1,74,1,1
H,45,1,75,1,1
H,45,1,76,1,1
H,45,1,77,1,1
H,45,1,78,1,1
H,45,1,79,1,1
H,45,1,80,1,1
H,45,2,81,1,0
H,45,2,82,1,0
H,45,2,83,1,0
H,45,2,84,1,1
H,45,2,85,1,0
H,45,2,86,2,0
H,45,2,87,1,0
H,45,2,88,2,1
H,45,2,89,2,1
H,45,2,90,2,0
H,45,2,91,2,1
H,45,2,92,2,1
H,45,2,93,2,1
H,45,2,94,2,1
H,45,2,95,2,1
H,45,2,96,1,0
H,45,2,97,2,0
H,45,2,98,2,1
H,45,2,99,2,1
H,45,2,100,2,1
H,45,2,101,2,1
H,45,2,102,2,1
H,45,2,103,2,1
H,45,2,104,2,0
H,45,2,105,2,1
H,45,2,106,2,1
H,45,2,107,2,1
H,45,2,108,2,1
H,45,2,109,2,0
H,45,2,110,2,1
H,45,2,111,2,1
H,45,2,112,2,1
H,45,2,113,2,1
H,45,2,114,2,1
H,45,2,115,2,1
H,45,2,116,2,1
H,45,2,117,2,1
H,45,2,118,1,0
H,45,2,119,2,0
H,45,2,120,2,1
H,45,2,121,2,0
H,45,2,122,2,1
H,45,2,123,2,1
H,45,2,124,2,0
H,45,2,125,2,1
H,45,2,126,2,1
H,45,2,127,2,1
H,45,2,128,2,0
H,45,2,129,2,1
H,45,2,130,2,1
H,45,2,131,2,1
H,45,2,132,2,1
H,45,2,133,2,0
H,45,2,134,2,1
H,45,2,135,2,1
H,45,2,136,2,1
H,45,2,137,2,1
H,45,2,138,2,1
H,45,2,139,2,1
H,45,2,140,2,1
H,45,2,141,2,1
H,45,2,142,2,0
H,45,2,143,2,1
H,45,2,144,2,1
H,45,2,145,2,1
H,45,2,146,2,1
H,45,2,147,2,0
H,45,2,148,2,0
H,45,2,149,1,0
H,45,2,150,2,1
H,45,2,151,2,1
H,45,2,152,2,0
H,45,2,153,2,1
H,45,2,154,2,1
H,45,2,155,2,0
H,45,2,156,1,0
H,45,2,157,2,0
H,45,2,158,2,1
H,45,2,159,2,1
H,45,2,160,2,1
H,46,1,1,2,0
H,46,1,2,1,1
H,46,1,3,1,1
H,46,1,4,1,1
H,46,1,5,1,0
H,46,1,6,1,1
H,46,1,7,1,0
H,46,1,8,1,1
H,46,1,9,1,1
H,46,1,10,1,1
H,46,1,11,2,0
H,46,1,12,1,1
H,46,1,13,1,0
H,46,1,14,1,1
H,46,1,15,2,0
H,46,1,16,2,1
H,46,1,17,1,1
H,46,1,18,2,0
H,46,1,19,1,1
H,46,1,20,1,1
H,46,1,21,1,1
H,46,1,22,1,1
H,46,1,23,1,1
H,46,1,24,1,1
H,46,1,25,1,1
H,46,1,26,1,1
H,46,1,27,1,1
H,46,1,28,1,1
H,46,1,29,1,1
H,46,1,30,1,1
H,46,1,31,1,1
H,46,1,32,1,0
H,46,1,33,1,0
H,46,1,34,1,1
H,46,1,35,1,1
H,46,1,36,1,1
H,46,1,37,1,0
H,46,1,38,1,1
H,46,1,39,1,1
H,46,1,40,1,1
H,46,1,41,1,1
H,46,1,42,1,1
H,46,1,43,1,1
H,46,1,44,1,1
H,46,1,45,1,1
H,46,1,46,1,1
H,46,1,47,1,0
H,46,1,48,1,1
H,46,1,49,1,0
H,46,1,50,1,1
H,46,1,51,1,1
H,46,1,52,1,0
H,46,1,53,2,1
H,46,1,54,2,0
H,46,1,55,2,0
H,46,1,56,2,1
H,46,1,57,1,0
H,46,1,58,1,1
H,46,1,59,1,1
H,46,1,60,1,1
H,46,1,61,2,0
H,46,1,62,1,1
H,46,1,63,1,1
H,46,1,64,1,1
H,46,1,65,1,1
H,46,1,66,1,0
H,46,1,67,1,1
H,46,1,68,1,0
H,46,1,69,1,1
H,46,1,70,2,0
H,46,1,71,1,1
H,46,1,72,1,1
H,46,1,73,1,1
H,46,1,74,1,1
H,46,1,75,1,1
H,46,1,76,1,1
H,46,1,77,1,1
H,46,1,78,1,1
H,46,1,79,1,0
H,46,1,80,1,1
H,46,2,81,1,0
H,46,2,82,1,0
H,46,2,83,1,1
H,46,2,84,1,1
H,46,2,85,1,0
H,46,2,86,1,0
H,46,2,87,1,0
H,46,2,88,2,0
H,46,2,89,2,1
H,46,2,90,2,1
H,46,2,91,2,1
H,46,2,92,2,1
H,46,2,93,2,1
H,46,2,94,2,1
H,46,2,95,2,1
H,46,2,96,2,1
H,46,2,97,2,1
H,46,2,98,2,0
H,46,2,99,1,0
H,46,2,100,2,1
H,46,2,101,2,1
H,46,2,102,2,1
H,46,2,103,2,0
H,46,2,104,2,1
H,46,2,105,2,0
H,46,2,106,2,1
H,46,2,107,2,1
H,46,2,108,2,1
H,46,2,109,2,1
H,46,2,110,2,0
H,46,2,111,2,1
H,46,2,112,2,1
H,46,2,113,2,1
H,46,2,114,2,1
H,46,2,115,2,1
H,46,2,116,1,0
H,46,2,117,2,1
H,46,2,118,2,1
H,46,2,119,2,1
H,46,2,120,2,1
H,46,2,121,2,1
H,46,2,122,2,1
H,46,2,123,2,1
H,46,2,124,2,0
H,46,2,125,2,0
H,46,2,126,1,0
H,46,2,127,2,1
H,46,2,128,2,1
H,46,2,129,2,0
H,46,2,130,2,0
H,46,2,131,2,1
H,46,2,132,2,1
H,46,2,133,2,0
H,46,2,134,2,1
H,46,2,135,2,1
H,46,2,136,2,1
H,46,2,137,2,1
H,46,2,138,2,1
H,46,2,139,2,0
H,46,2,140,2,1
H,46,2,141,2,1
H,46,2,142,2,1
H,46,2,143,2,1
H,46,2,144,2,1
H,46,2,145,2,0
H,46,2,146,2,0
H,46,2,147,2,1
H,46,2,148,2,0
H,46,2,149,2,0
H,46,2,150,2,1
H,46,2,151,2,1
H,46,2,152,2,0
H,46,2,153,2,1
H,46,2,154,2,1
H,46,2,155,2,1
H,46,2,156,2,0
H,46,2,157,2,1
H,46,2,158,2,0
H,46,2,159,2,0
H,46,2,160,2,1
H,47,1,1,1,0
H,47,1,2,1,1
H,47,1,3,2,0
H,47,1,4,2,0
H,47,1,5,1,0
H,47,1,6,1,1
H,47,1,7,2,1
H,47,1,8,1,1
H,47,1,9,2,0
H,47,1,10,1,1
H,47,1,11,1,0
H,47,1,12,1,0
H,47,1,13,1,1
H,47,1,14,1,1
H,47,1,15,1,1
H,47,1,16,1,1
H,47,1,17,1,1
H,47,1,18,1,1
H,47,1,19,1,1
H,47,1,20,1,1
H,47,1,21,1,1
H,47,1,22,1,1
H,47,1,23,1,0
H,47,1,24,1,1
H,47,1,25,1,1
H,47,1,26,1,1
H,47,1,27,1,0
H,47,1,28,1,1
H,47,1,29,1,1
H,47,1,30,1,1
H,47,1,31,2,0
H,47,1,32,1,0
H,47,1,33,1,1
H,47,1,34,1,1
H,47,1,35,1,1
H,47,1,36,1,0
H,47,1,37,1,1
H,47,1,38,1,1
H,47,1,39,1,1
H,47,1,40,1,0
H,47,1,41,1,1
H,47,1,42,1,0
H,47,1,43,1,1
H,47,1,44,1,1
H,47,1,45,1,1
H,47,1,46,1,1
H,47,1,47,1,1
H,47,1,48,1,1
H,47,1,49,1,1
H,47,1,50,1,1
H,47,1,51,1,0
H,47,1,52,1,1
H,47,1,53,1,1
H,47,1,54,1,1
H,47,1,55,1,0
H,47,1,56,1,0
H,47,1,57,1,1
H,47,1,58,1,1
H,47,1,59,2,1
H,47,1,60,1,0
H,47,1,61,1,1
H,47,1,62,1,1
H,47,1,63,1,0
H,47,1,64,1,1
H,47,1,65,1,0
H,47,1,66,1,1
H,47,1,67,2,0
H,47,1,68,2,0
H,47,1,69,1,1
H,47,1,70,1,1
H,47,1,71,1,1
H,47,1,72,1,1
H,47,1,73,1,1
H,47,1,74,1,1
H,47,1,75,1,1
H,47,1,76,1,1
H,47,1,77,1,1
H,47,1,78,1,1
H,47,1,79,1,1
H,47,1,80,1,1
H,47,2,81,1,0
H,47,2,82,1,0
H,47,2,83,1,0
H,47,2,84,1,0
H,47,2,85,1,0
H,47,2,86,2,1
H,47,2,87,2,1
H,47,2,88,2,1
H,47,2,89,2,1
H,47,2,90,2,1
H,47,2,91,2,0
H,47,2,92,2,1
H,47,2,93,2,1
H,47,2,94,2,0
H,47,2,95,2,0
H,47,2,96,2,1
H,47,2,97,2,1
H,47,2,98,2,0
H,47,2,99,2,1
H,47,2,100,2,0
H,47,2,101,2,1
H,47,2,102,2,1
H,47,2,103,2,0
H,47,2,104,2,1
H,47,2,105,2,1
H,47,2,106,2,1
H,47,2,107,2,0
H,47,2,108,1,0
H,47,2,109,1,0
H,47,2,110,2,1
H,47,2,111,2,0
H,47,2,112,2,1
H,47,2,113,2,1
H,47,2,114,2,1
H,47,2,115,2,1
H,47,2,116,2,1
H,47,2,117,2,1
H,47,2,118,2,0
H,47,2,119,1,0
H,47,2,120,2,1
H,47,2,121,2,1
H,47,2,122,2,0
H,47,2,123,2,1
H,47,2,124,1,0
H,47,2,125,2,0
H,47,2,126,2,0
H,47,2,127,2,1
H,47,2,128,2,1
H,47,2,129,2,1
H,47,2,130,2,1
H,47,2,131,2,1
H,47,2,132,2,1
H,47,2,133,2,1
H,47,2,134,2,1
H,47,2,135,2,0
H,47,2,136,2,1
H,47,2,137,2,1
H,47,2,138,1,0
H,47,2,139,2,0
H,47,2,140,2,1
H,47,2,141,2,1
H,47,2,142,2,1
H,47,2,143,2,1
H,47,2,144,2,1
H,47,2,145,2,1
H,47,2,146,2,1
H,47,2,147,2,1
H,47,2,148,2,1
H,47,2,149,2,1
H,47,2,150,2,0
H,47,2,151,2,1
H,47,2,152,2,0
H,47,2,153,2,0
H,47,2,154,2,1
H,47,2,155,2,0
H,47,2,156,2,1
H,47,2,157,2,0
H,47,2,158,2,1
H,47,2,159,2,1
H,47,2,160,2,1
H,48,1,1,1,0
H,48,1,2,2,0
H,48,1,3,1,1
H,48,1,4,1,1
H,48,1,5,2,0
H,48,1,6,1,0
H,48,1,7,1,1
H,48,1,8,1,1
H,48,1,9,1,1
H,48,1,10,1,0
H,48,1,11,1,1
H,48,1,12,1,0
H,48,1,13,2,0
H,48,1,14,1,1
H,48,1,15,1,1
H,48,1,16,1,1
H,48,1,17,1,1
H,48,1,18,1,1
H,48,1,19,1,1
H,48,1,20,1,1
H,48,1,21,1,1
H,48,1,22,1,0
H,48,1,23,1,1
H,48,1,24,1,1
H,48,1,25,1,0
H,48,1,26,1,1
H,48,1,27,1,1
H,48,1,28,1,1
H,48,1,29,1,0
H,48,1,30,1,0
H,48,1,31,2,1
H,48,1,32,2,1
H,48,1,33,2,0
H,48,1,34,2,1
H,48,1,35,1,1
H,48,1,36,2,1
H,48,1,37,2,1
H,48,1,38,2,0
H,48,1,39,1,1
H,48,1,40,1,1
H,48,1,41,1,1
H,48,1,42,1,1
H,48,1,43,1,1
H,48,1,44,1,1
H,48,1,45,1,1
H,48,1,46,1,1
H,48,1,47,2,1
H,48,1,48,1,1
H,48,1,49,2,0
H,48,1,50,1,1
H,48,1,51,1,1
H,48,1,52,1,1
H,48,1,53,1,1
H,48,1,54,2,0
H,48,1,55,1,1
H,48,1,56,1,0
H,48,1,57,1,1
H,48,1,58,1,1
H,48,1,59,1,0
H,48,1,60,1,0
H,48,1,61,1,1
H,48,1,62,1,0
H,48,1,63,1,0
H,48,1,64,1,1
H,48,1,65,1,1
H,48,1,66,1,0
H,48,1,67,1,1
H,48,1,68,1,1
H,48,1,69,2,0
H,48,1,70,1,1
H,48,1,71,1,1
H,48,1,72,1,1
H,48,1,73,1,1
H,48,1,74,1,1
H,48,1,75,1,1
H,48,1,76,1,1
H,48,1,77,1,1
H,48,1,78,1,1
H,48,1,79,1,1
H,48,1,80,1,1
H,48,2,81,1,0
H,48,2,82,1,0
H,48,2,83,2,1
H,48,2,84,1,0
H,48,2,85,1,0
H,48,2,86,2,0
H,48,2,87,2,1
H,48,2,88,2,1
H,48,2,89,1,0
H,48,2,90,2,0
H,48,2,91,2,1
H,48,2,92,2,0
H,48,2,93,1,0
H,48,2,94,2,1
H,48,2,95,1,0
H,48,2,96,2,1
H,48,2,97,2,1
H,48,2,98,2,1
H,48,2,99,2,1
H,48,2,100,2,0
H,48,2,101,1,0
H,48,2,102,2,1
H,48,2,103,2,1
H,48,2,104,2,1
H,48,2,105,2,1
H,48,2,106,2,0
H,48,2,107,2,1
H,48,2,108,2,1
H,48,2,109,2,1
H,48,2,110,2,0
H,48,2,111,2,1
H,48,2,112,1,0
H,48,2,113,2,1
H,48,2,114,2,0
H,48,2,115,2,1
H,48,2,116,2,1
H,48,2,117,2,1
H,48,2,118,2,1
H,48,2,119,2,1
H,48,2,120,2,0
H,48,2,121,2,0
H,48,2,122,2,0
H,48,2,123,2,0
H,48,2,124,2,1
H,48,2,125,2,1
H,48,2,126,2,1
H,48,2,127,2,1
H,48,2,128,1,0
H,48,2,129,2,1
H,48,2,130,2,1
H,48,2,131,2,1
H,48,2,132,2,0
H,48,2,133,2,1
H,48,2,134,2,1
H,48,2,135,2,1
H,48,2,136,2,1
H,48,2,137,2,1
H,48,2,138,2,1
H,48,2,139,2,1
H,48,2,140,2,0
H,48,2,141,2,0
H,48,2,142,2,1
H,48,2,143,2,1
H,48,2,144,2,0
H,48,2,145,2,1
H,48,2,146,2,1
H,48,2,147,2,1
H,48,2,148,2,0
H,48,2,149,2,1
H,48,2,150,2,0
H,48,2,151,2,0
H,48,2,152,2,1
H,48,2,153,2,1
H,48,2,154,2,1
H,48,2,155,2,1
H,48,2,156,2,0
H,48,2,157,2,0
H,48,2,158,2,1
H,48,2,159,2,0
H,48,2,160,2,1
H,49,1,1,2,0
H,49,1,2,1,0
H,49,1,3,2,0
H,49,1,4,2,0
H,49,1,5,1,1
H,49,1,6,2,0
H,49,1,7,1,0
H,49,1,8,1,1
H,49,1,9,1,1
H,49,1,10,1,1
H,49,1,11,2,1
H,49,1,12,1,1
H,49,1,13,1,1
H,49,1,14,1,1
H,49,1,15,1,1
H,49,1,16,1,1
H,49,1,17,1,1
H,49,1,18,1,1
H,49,1,19,1,1
H,49,1,20,1,1
H,49,1,21,1,1
H,49,1,22,1,0
H,49,1,23,1,1
H,49,1,24,1,1
H,49,1,25,1,0
H,49,1,26,1,0
H,49,1,27,1,1
H,49,1,28,1,1
H,49,1,29,1,1
H,49,1,30,1,1
H,49,1,31,1,1
H,49,1,32,1,1
H,49,1,33,1,1
H,49,1,34,1,1
H,49,1,35,1,1
H,49,1,36,1,1
H,49,1,37,1,1
H,49,1,38,1,1
H,49,1,39,1,0
H,49,1,40,1,1
H,49,1,41,1,1
H,49,1,42,1,1
H,49,1,43,1,1
H,49,1,44,1,0
H,49,1,45,2,0
H,49,1,46,1,1
H,49,1,47,1,1
H,49,1,48,1,1
H,49,1,49,1,0
H,49,1,50,1,1
H,49,1,51,1,1
H,49,1,52,1,0
H,49,1,53,1,1
H,49,1,54,1,0
H,49,1,55,1,1
H,49,1,56,1,1
H,49,1,57,1,1
H,49,1,58,1,1
H,49,1,59,1,1
H,49,1,60,1,1
H,49,1,61,1,1
H,49,1,62,1,0
H,49,1,63,1,1
H,49,1,64,1,1
H,49,1,65,1,1
H,49,1,66,1,1
H,49,1,67,1,0
H,49,1,68,1,0
H,49,1,69,1,0
H,49,1,70,1,0
H,49,1,71,1,1
H,49,1,72,1,1
H,49,1,73,1,0
H,49,1,74,2,0
H,49,1,75,1,1
H,49,1,76,1,1
H,49,1,77,1,1
H,49,1,78,1,1
H,49,1,79,1,1
H,49,1,80,1,1
H,49,2,81,1,1
H,49,2,82,1,0
H,49,2,83,2,1
H,49,2,84,2,1
H,49,2,85,1,0
H,49,2,86,1,0
H,49,2,87,1,0
H,49,2,88,2,1
H,49,2,89,2,1
H,49,2,90,2,0
H,49,2,91,2,1
H,49,2,92,2,1
H,49,2,93,2,1
H,49,2,94,1,0
H,49,2,95,2,1
H,49,2,96,2,1
H,49,2,97,2,1
H,49,2,98,2,1
H,49,2,99,2,1
H,49,2,100,2,0
H,49,2,101,2,1
H,49,2,102,2,1
H,49,2,103,2,1
H,49,2,104,2,1
H,49,2,105,2,0
H,49,2,106,2,0
H,49,2,107,2,1
H,49,2,108,2,1
H,49,2,109,2,1
H,49,2,110,2,0
H,49,2,111,2,0
H,49,2,112,2,1
H,49,2,113,2,1
H,49,2,114,1,0
H,49,2,115,2,0
H,49,2,116,2,0
H,49,2,117,1,1
H,49,2,118,1,0
H,49,2,119,1,0
H,49,2,120,2,1
H,49,2,121,2,1
H,49,2,122,2,1
H,49,2,123,1,0
H,49,2,124,2,0
H,49,2,125,2,1
H,49,2,126,2,1
H,49,2,127,2,0
H,49,2,128,1,0
H,49,2,129,2,1
H,49,2,130,2,1
H,49,2,131,2,1
H,49,2,132,2,0
H,49,2,133,2,1
H,49,2,134,2,1
H,49,2,135,2,1
H,49,2,136,2,1
H,49,2,137,1,0
H,49,2,138,2,1
H,49,2,139,2,1
H,49,2,140,2,1
H,49,2,141,2,1
H,49,2,142,2,1
H,49,2,143,2,1
H,49,2,144,2,1
H,49,2,145,2,0
H,49,2,146,2,0
H,49,2,147,2,1
H,49,2,148,2,1
H,49,2,149,2,1
H,49,2,150,2,1
H,49,2,151,2,1
H,49,2,152,2,1
H,49,2,153,2,1
H,49,2,154,2,1
H,49,2,155,2,1
H,49,2,156,2,0
H,49,2,157,2,1
H,49,2,158,2,1
H,49,2,159,2,1
H,49,2,160,2,1
H,50,1,1,2,1
H,50,1,2,1,1
H,50,1,3,1,1
H,50,1,4,1,1
H,50,1,5,1,1
H,50,1,6,1,1
H,50,1,7,2,1
H,50,1,8,1,1
H,50,1,9,1,1
H,50,1,10,1,1
H,50,1,11,1,0
H,50,1,12,2,1
H,50,1,13,1,1
H,50,1,14,1,0
H,50,1,15,2,0
H,50,1,16,1,1
H,50,1,17,2,0
H,50,1,18,1,1
H,50,1,19,2,0
H,50,1,20,2,0
H,50,1,21,1,0
H,50,1,22,1,1
H,50,1,23,1,1
H,50,1,24,1,0
H,50,1,25,1,1
H,50,1,26,1,1
H,50,1,27,1,0
H,50,1,28,1,0
H,50,1,29,2,0
H,50,1,30,1,1
H,50,1,31,2,0
H,50,1,32,2,0
H,50,1,33,1,1
H,50,1,34,1,1
H,50,1,35,1,1
H,50,1,36,1,1
H,50,1,37,1,1
H,50,1,38,1,0
H,50,1,39,1,1
H,50,1,40,1,1
H,50,1,41,1,1
H,50,1,42,1,1
H,50,1,43,1,1
H,50,1,44,1,1
H,50,1,45,1,1
H,50,1,46,1,1
H,50,1,47,1,1
H,50,1,48,1,1
H,50,1,49,1,1
H,50,1,50,1,1
H,50,1,51,1,1
H,50,1,52,1,1
H,50,1,53,1,0
H,50,1,54,1,0
H,50,1,55,1,1
H,50,1,56,1,0
H,50,1,57,1,0
H,50,1,58,2,0
H,50,1,59,2,1
H,50,1,60,1,1
H,50,1,61,1,1
H,50,1,62,1,1
H,50,1,63,1,1
H,50,1,64,1,1
H,50,1,65,1,0
H,50,1,66,1,1
H,50,1,67,1,1
H,50,1,68,1,1
H,50,1,69,1,1
H,50,1,70,1,1
H,50,1,71,1,1
H,50,1,72,1,1
H,50,1,73,1,1
H,50,1,74,1,1
H,50,1,75,1,1
H,50,1,76,1,1
H,50,1,77,1,0
H,50,1,78,1,1
H,50,1,79,1,0
H,50,1,80,1,1
H,50,2,81,1,0
H,50,2,82,1,1
H,50,2,83,1,0
H,50,2,84,1,0
H,50,2,85,2,1
H,50,2,86,2,1
H,50,2,87,2,1
H,50,2,88,2,1
H,50,2,89,2,0
H,50,2,90,2,1
H,50,2,91,2,1
H,50,2,92,2,1
H,50,2,93,2,1
H,50,2,94,2,1
H,50,2,95,2,1
H,50,2,96,2,1
H,50,2,97,2,1
H,50,2,98,2,1
H,50,2,99,2,0
H,50,2,100,1,1
H,50,2,101,2,1
H,50,2,102,2,1
H,50,2,103,2,1
H,50,2,104,2,1
H,50,2,105,2,1
H,50,2,106,2,1
H,50,2,107,2,0
H,50,2,108,2,1
H,50,2,109,2,1
H,50,2,110,1,0
H,50,2,111,2,1
H,50,2,112,2,1
H,50,2,113,2,1
H,50,2,114,2,1
H,50,2,115,2,0
H,50,2,116,2,0
H,50,2,117,2,1
H,50,2,118,2,1
H,50,2,119,2,1
H,50,2,120,2,1
H,50,2,121,2,1
H,50,2,122,2,1
H,50,2,123,2,1
H,50,2,124,2,1
H,50,2,125,2,1
H,50,2,126,2,1
H,50,2,127,2,0
H,50,2,128,2,1
H,50,2,129,2,1
H,50,2,130,2,1
H,50,2,131,2,0
H,50,2,132,1,0
H,50,2,133,2,0
H,50,2,134,1,1
H,50,2,135,2,1
H,50,2,136,2,0
H,50,2,137,2,1
H,50,2,138,1,0
H,50,2,139,2,1
H,50,2,140,2,1
H,50,2,141,2,0
H,50,2,142,2,1
H,50,2,143,2,1
H,50,2,144,2,1
H,50,2,145,2,0
H,50,2,146,2,1
H,50,2,147,2,0
H,50,2,148,1,0
H,50,2,149,2,1
H,50,2,150,2,0
H,50,2,151,2,1
H,50,2,152,2,1
H,50,2,153,2,1
H,50,2,154,2,1
H,50,2,155,2,1
H,50,2,156,2,1
H,50,2,157,2,1
H,50,2,158,2,1
H,50,2,159,2,1
H,50,2,160,2,1
H,51,1,1,1,1
H,51,1,2,1,1
H,51,1,3,2,0
H,51,1,4,1,1
H,51,1,5,1,1
H,51,1,6,1,1
H,51,1,7,1,1
H,51,1,8,1,1
H,51,1,9,1,1
H,51,1,10,2,0
H,51,1,11,1,0
H,51,1,12,1,1
H,51,1,13,1,1
H,51,1,14,1,0
H,51,1,15,1,1
H,51,1,16,1,0
H,51,1,17,2,0
H,51,1,18,1,1
H,51,1,19,1,1
H,51,1,20,1,1
H,51,1,21,1,1
H,51,1,22,1,1
H,51,1,23,1,1
H,51,1,24,1,1
H,51,1,25,1,0
H,51,1,26,1,1
H,51,1,27,1,1
H,51,1,28,1,1
H,51,1,29,1,1
H,51,1,30,1,1
H,51,1,31,1,1
H,51,1,32,1,1
H,51,1,33,1,1
H,51,1,34,1,1
H,51,1,35,1,1
H,51,1,36,1,1
H,51,1,37,1,1
H,51,1,38,1,1
H,51,1,39,1,1
H,51,1,40,1,1
H,51,1,41,1,1
H,51,1,42,1,1
H,51,1,43,1,1
H,51,1,44,1,1
H,51,1,45,1,0
H,51,1,46,1,1
H,51,1,47,1,1
H,51,1,48,1,0
H,51,1,49,1,1
H,51,1,50,1,1
H,51,1,51,1,0
H,51,1,52,1,1
H,51,1,53,2,0
H,51,1,54,1,1
H,51,1,55,1,1
H,51,1,56,1,1
H,51,1,57,1,1
H,51,1,58,1,1
H,51,1,59,1,1
H,51,1,60,1,0
H,51,1,61,1,1
H,51,1,62,1,1
H,51,1,63,1,0
H,51,1,64,1,1
H,51,1,65,1,1
H,51,1,66,1,1
H,51,1,67,1,0
H,51,1,68,1,0
H,51,1,69,1,1
H,51,1,70,1,1
H,51,1,71,1,1
H,51,1,72,1,1
H,51,1,73,1,1
H,51,1,74,1,1
H,51,1,75,2,1
H,51,1,76,1,1
H,51,1,77,1,1
H,51,1,78,1,0
H,51,1,79,1,1
H,51,1,80,1,0
H,51,2,81,1,1
H,51,2,82,1,0
H,51,2,83,2,1
H,51,2,84,2,0
H,51,2,85,2,0
H,51,2,86,1,0
H,51,2,87,1,0
H,51,2,88,2,1
H,51,2,89,2,1
H,51,2,90,2,1
H,51,2,91,2,1
H,51,2,92,1,0
H,51,2,93,2,1
H,51,2,94,2,1
H,51,2,95,2,1
H,51,2,96,2,1
H,51,2,97,2,1
H,51,2,98,2,1
H,51,2,99,2,1
H,51,2,100,2,1
H,51,2,101,1,0
H,51,2,102,2,0
H,51,2,103,2,1
H,51,2,104,2,0
H,51,2,105,2,1
H,51,2,106,2,1
H,51,2,107,2,1
H,51,2,108,2,1
H,51,2,109,2,1
H,51,2,110,2,1
H,51,2,111,2,1
H,51,2,112,2,0
H,51,2,113,2,0
H,51,2,114,2,1
H,51,2,115,2,1
H,51,2,116,2,1
H,51,2,117,2,1
H,51,2,118,2,1
H,51,2,119,2,1
H,51,2,120,2,1
H,51,2,121,2,1
H,51,2,122,2,1
H,51,2,123,2,0
H,51,2,124,2,1
H,51,2,125,2,1
H,51,2,126,2,1
H,51,2,127,2,1
H,51,2,128,2,1
H,51,2,129,2,1
H,51,2,130,2,1
H,51,2,131,2,1
H,51,2,132,2,0
H,51,2,133,2,1
H,51,2,134,2,0
H,51,2,135,2,1
H,51,2,136,2,1
H,51,2,137,2,1
H,51,2,138,2,1
H,51,2,139,2,1
H,51,2,140,2,1
H,51,2,141,2,1
H,51,2,142,2,1
H,51,2,143,2,1
H,51,2,144,2,1
H,51,2,145,2,1
H,51,2,146,2,1
H,51,2,147,2,1
H,51,2,148,2,0
H,51,2,149,2,1
H,51,2,150,2,1
H,51,2,151,2,1
H,51,2,152,2,1
H,51,2,153,2,1
H,51,2,154,2,0
